boardtime,winddir,windspeed,humidity,tempf,pressure,batt_lvl,light,gpsfix,numsats,hdop,age,year,month,day,hour,min,second,hundredth,lat,lon
95554,102,3.07483,69.67,40.549999237,99326.25,4.39,0.04,,,,,,,,,,,,
96130,108,2.97579,69.64,40.549999237,99329.75,4.33,0.05,,,,,,,,,,,,
96629,107,2.90746,69.62,40.549999237,99327.75,4.38,0.05,,,,,,,,,,,,
97175,108,2.82787,69.59,40.549999237,99328.25,4.34,0.05,,,,,,,,,,,,
97669,105,2.96016,69.56,40.549999237,99326.25,4.42,0.05,,,,,,,,,,,,
98290,110,3.17564,69.52,40.662498474,99330.50,4.33,0.05,,,,,,,,,,,,
98735,114,3.43637,69.49,40.549999237,99327.00,4.39,0.05,,,,,,,,,,,,
99272,102,3.38767,69.46,40.662498474,99329.25,4.36,0.05,,,,,,,,,,,,
99815,104,3.40584,69.45,40.662498474,99329.25,4.38,0.05,,,,,,,,,,,,
100353,96,3.45014,69.42,40.662498474,99332.50,4.35,0.05,,,,,,,,,,,,
100851,94,3.47984,69.39,40.662498474,99328.00,4.35,0.05,,,,,,,,,,,,
101389,92,3.61169,69.37,40.662498474,99334.25,4.33,0.05,,,,,,,,,,,,
102014,108,3.43976,69.34,40.662498474,99330.50,4.35,0.05,,,,,,,,,,,,
102452,102,3.24013,69.30,40.662498474,99331.50,4.35,0.05,,,,,,,,,,,,
103086,102,3.18643,69.27,40.775001525,99337.50,4.38,0.05,,,,,,,,,,,,
103530,110,3.01467,69.23,40.662498474,99326.75,4.32,0.05,,,,,,,,,,,,
104130,102,2.83552,69.20,40.662498474,99333.50,4.38,0.05,,,,,,,,,,,,
104621,108,2.82039,69.17,40.662498474,99333.25,4.39,0.05,,,,,,,,,,,,
105178,105,2.96729,69.15,40.775001525,99337.50,4.38,0.05,,,,,,,,,,,,
105713,108,3.02701,69.13,40.775001525,99333.00,4.36,0.05,,,,,,,,,,,,
106260,100,3.18917,69.13,40.775001525,99337.25,4.37,0.05,,,,,,,,,,,,
106796,97,3.27371,69.11,40.775001525,99333.75,4.37,0.05,,,,,,,,,,,,
107343,104,3.37866,69.10,40.775001525,99333.75,4.37,0.05,,,,,,,,,,,,
108357,,,,,,,,1,6,1.23,147,2017,4,30,14,34,9,0,43.953079223,-79.320938110
108513,108,3.21396,69.05,40.775001525,99336.50,4.37,0.05,,,,,,,,,,,,
